code,name,changepercent,trade,open,high,low,settlement,volume,turnoverratio,amount,per,pb,mktcap,nmc
000063,中兴通讯,2.989,18.95,18.23,19.54,18.17,18.4,276344888.0,8.04735,5238236368.0,17.385,3.196,7945113.142485,6507400.815105
601318,中国平安,-0.898,62.9,63.8,63.84,62.6,63.47,42494421.0,0.39228,2683512093.0,12.605,2.228,114982718.4689,68137459.69242
000858,五 粮 液,-1.546,64.3,66.03,66.18,63.97,65.31,39097678.0,1.03003,2527105908.0,25.235,4.362,24958739.47215,24406807.00274
601606,长城军工,3.639,20.79,21.0,21.5,19.72,20.06,107325342.0,72.51712,2228877370.0,103.95,7.169,1505670.8436,307692.0
600519,贵州茅台,-0.917,681.0,693.0,693.78,678.55,687.3,3248890.0,0.25863,2222697903.0,31.586,9.159,85547070.18,85547070.18
000725,京东方Ａ,-0.806,3.69,3.66,3.71,3.64,3.72,563689570.0,1.66478,2072963419.0,17.005,1.502,12840609.143547,12494247.061446
600536,中国软件,4.286,29.93,28.7,30.88,28.6,28.7,61619033.0,12.45929,1851279387.0,199.533,7.967,1480226.406526,1480226.406526
000651,格力电器,0.719,40.63,40.46,41.08,40.34,40.34,39962569.0,0.66944,1626500255.0,10.922,3.446,24441914.557314,24254356.120727
603799,华友钴业,1.268,52.7,52.3,54.15,51.21,52.04,28954741.0,3.53158,1520665112.0,16.469,4.287,4372768.19195,4320773.88184
600309,万华化学,1.371,50.28,49.5,50.86,49.25,49.6,30054312.0,1.09927,1505562298.0,12.293,4.565,13746616.3584,13746616.3584
000333,美的集团,0.932,43.31,43.18,43.9,42.91,42.91,33174235.0,0.51193,1439081390.0,16.282,3.599,28701153.762803,28066135.461618
002310,东方园林,-4.157,12.91,12.32,13.01,12.32,13.47,110919441.0,6.83319,1410113715.0,15.938,2.933,3463467.022844,2095609.621623
300750,宁德时代,3.619,73.01,70.61,74.32,70.4,70.46,18813962.0,8.6603,1362031257.0,36.352,5.147,15860962.537,1586096.494633
000001,平安银行,-1.342,10.29,10.34,10.43,10.24,10.43,128977724.0,0.7511700000000001,1331917861.0,7.915,0.848,17668353.295614,17668183.929417
600196,复星医药,-2.795,32.69,33.0,33.36,32.43,33.63,39611643.0,2.07412,1301101964.0,25.74,3.191,8378646.065755,6243165.830216
600276,恒瑞医药,0.256,70.53,70.48,70.88,69.54,70.35,16885417.0,0.4611,1186481293.0,62.015,15.214,25972266.592797,25827718.884297
600585,海螺水泥,-2.287,37.6,38.49,38.58,37.13,38.48,31489498.0,0.7873,1185282875.0,12.575,2.077,19925377.69704,15038881.69704
000950,重药控股,-6.157,10.06,12.6,12.88,10.06,10.72,103299505.0,32.63758,1163210424.0,15.719,2.4859999999999998,1738553.804176,318403.867028
300724,捷佳伟创,2.662,35.1,33.6,35.15,33.03,34.19,33020542.0,41.27568,1119680310.0,33.113,7.961,1123200.0,280800.0
600487,亨通光电,0.362,24.93,24.9,25.31,24.62,24.84,44183435.0,2.3750400000000003,1101951098.0,15.258,3.219,4745888.754246,4637791.194777
600028,中国石化,0.44,6.85,6.8,6.98,6.79,6.82,155139189.0,0.16235000000000002,1068282738.0,16.232,1.15,82933778.60751,65457073.16651
600036,招商银行,0.28,28.62,28.57,29.01,28.54,28.54,36844355.0,0.17861000000000002,1060897270.0,10.295,1.5470000000000002,72179198.110062,59040038.955798
000636,风华高科,1.042,17.45,17.27,17.55,17.08,17.27,60766610.0,6.94118,1050587893.0,62.321,3.247,1562181.778695,1527661.825735
000977,浪潮信息,0.181,27.69,27.62,28.18,27.34,27.64,36989802.0,2.88058,1025159840.0,70.982,4.885,3569939.261499,3555699.939285
