code,name,changepercent,trade,open,high,low,settlement,volume,turnoverratio,amount,per,pb,mktcap,nmc
000063,中兴通讯,-4.924,18.15,19.0,19.0,17.4,19.09,250072007.0,7.28197,4483917807.0,16.651,3.451,7609699.395045,6232935.682545
600887,伊利股份,-1.901,23.74,24.0,24.07,23.34,24.2,91703265.0,1.51993,2171174971.0,23.98,5.886,14430341.451392,14323218.390588
601318,中国平安,-0.397,62.73,62.6,63.0,62.11,62.98,32379059.0,0.2989,2027395425.0,12.571,2.222,114671954.36493,67953304.395954
000651,格力电器,-1.258,38.46,38.77,38.77,38.11,38.95,52278011.0,0.8757100000000001,2006035474.0,10.339,2.954,23136500.956788,22959911.459112
600519,贵州茅台,1.065,666.21,652.0,667.67,650.8,659.19,3017984.0,0.24025000000000002,1992654934.0,30.9,8.961,83689153.6338,83689153.6338
603019,中科曙光,4.391,54.68,51.88,54.68,50.52,52.38,26419596.0,4.10865,1391426548.0,113.917,10.592,3516055.06796,3516055.06796
000977,浪潮信息,5.128,27.47,26.07,27.49,25.36,26.13,51679790.0,4.02456,1365460258.0,70.418,4.7620000000000005,3541575.713737,3527449.524455
600309,万华化学,-2.454,48.09,48.87,48.87,47.28,49.3,28258115.0,1.03358,1353984629.0,11.758,4.366,13147867.5552,13147867.5552
603590,康辰药业,6.819,54.83,56.46,56.46,53.7,51.33,23743902.0,59.35975,1307325409.0,13.742,4.498,877280.0,219320.0
000858,五 粮 液,0.113,61.97,61.1,62.17,61.09,61.9,20832453.0,0.54883,1283847415.0,24.321,4.204,24054324.806985,23522392.378846
600196,复星医药,-3.664,28.13,28.54,28.68,27.81,29.2,45364707.0,2.37535,1277585811.0,22.15,2.746,7209890.297635,5372292.897032
600536,中国软件,2.808,30.02,28.58,30.19,27.59,29.2,41835411.0,8.45907,1208490384.0,200.133,7.991,1484677.471564,1484677.471564
000002,万 科Ａ,-2.079,23.55,23.85,24.57,23.38,24.05,49761243.0,0.5122,1191130970.0,9.272,1.927,25997202.962355,22879225.451265
000725,京东方Ａ,-0.88,3.38,3.39,3.39,3.32,3.41,324605903.0,0.9586800000000001,1087269662.0,15.576,1.376,11761858.781894,11444594.869292
603799,华友钴业,3.908,51.85,51.34,52.22,50.88,49.9,21015569.0,2.56325,1085126993.0,16.203,4.218,4302239.672725,4251083.98052
300059,东方财富,0.552,12.76,12.68,12.79,12.41,12.69,83747408.0,2.01635,1053868008.0,85.753,4.692,6594610.043164,5299762.813708
